type,url,filter,listing_count,phase
listing,/restaurant/fort-pierce/mcdonald-s-4421-6600621,license_key=6600621,1,1
listing,/restaurant/st-cloud/mcdonald-s-5094-5900446,license_key=5900446,1,1
listing,/restaurant/sanford/mcdonald-s-5741-6902180,license_key=6902180,1,1
listing,/restaurant/lake-mary/mcdonald-s-5861-6904971,license_key=6904971,1,1
listing,/restaurant/longwood/mcdonald-s-6390-6901039,license_key=6901039,1,1
listing,/restaurant/forest-city/mcdonald-s-6465-6901058,license_key=6901058,1,1
listing,/restaurant/melbourne/mcdonald-s-669-1500346,license_key=1500346,1,1
listing,/restaurant/melbourne/mcdonald-s-6768-1502095,license_key=1502095,1,1
listing,/restaurant/west-melbourne/mcdonald-s-6837-1502121,license_key=1502121,1,1
listing,/restaurant/rockledge/mcdonald-s-7451-1502364,license_key=1502364,1,1
listing,/restaurant/orlando/mcdonald-s-7599-5804019,license_key=5804019,1,1
listing,/restaurant/ocoee/mcdonald-s-7973-5804269,license_key=5804269,1,1
listing,/restaurant/titusville/mcdonald-s-8023-1502572,license_key=1502572,1,1
listing,/restaurant/merritt-island/mcdonald-s-10377-1502798,license_key=1502798,1,1
listing,/restaurant/kissimmee/mcdonald-s-10837-5901016,license_key=5901016,1,2
listing,/restaurant/melbourne/mcdonald-s-11307-1503498,license_key=1503498,1,1
listing,/restaurant/cocoa/mcdonald-s-12519-1504399,license_key=1504399,1,1
listing,/restaurant/titusville/mcdonald-s-13891-1504369,license_key=1504369,1,1
listing,/restaurant/cape-canaveral/mcdonald-s-17816-1504627,license_key=1504627,1,1
listing,/restaurant/rockledge/mcdonald-s-18992-1505410,license_key=1505410,1,1
listing,/restaurant/cocoa-beach/mcdonald-s-3195-1501070,license_key=1501070,1,1
listing,/restaurant/kissimmee/mcdonald-s-38760-5911605,license_key=5911605,1,1
listing,/restaurant/kissimmee/mcdonald-s-39025-5911716,license_key=5911716,1,1
listing,/restaurant/st-cloud/mcdonald-s-39537-5911748,license_key=5911748,1,3
listing,/restaurant/cocoa/mcdonald-s-7469-1502376,license_key=1502376,1,1
listing,/restaurant/port-st-lucie/mcdonald-s-corp-6601991,license_key=6601991,1,1
listing,/restaurant/port-st-lucie/mcdonald-s-corp-6602138,license_key=6602138,1,1
listing,/restaurant/orlando/mcdonald-s-corp-5807459,license_key=5807459,1,1
listing,/restaurant/kissimmee/mcdonald-s-corp-5900850,license_key=5900850,1,1
listing,/restaurant/port-st-lucie/mcdonald-s-corp-6602427,license_key=6602427,1,2
listing,/restaurant/bay-lake/mcdonald-s-corporation-5808779,license_key=5808779,1,1
listing,/restaurant/kissimmee/mcdonald-s-corporation-5900583,license_key=5900583,1,1
listing,/restaurant/orlando/mcdonald-s-corporation-5803489,license_key=5803489,1,1
listing,/restaurant/ocoee/mcdonald-s-ocoee-west-5813065,license_key=5813065,1,1
listing,/restaurant/deltona/mcdonald-s-restaurant-6539-7405278,license_key=7405278,1,2
listing,/restaurant/orlando/mcdonald-s-restaurant-5814159,license_key=5814159,1,1
listing,/restaurant/orlando/mcdonald-s-restaurants-of-fl-inc-5813891,license_key=5813891,1,2
listing,/restaurant/kissimmee/mcdonald-s-restaurants-of-florida-inc-5911316,license_key=5911316,1,2
listing,/restaurant/windermere/mcdonald-s-restaurants-of-florida-inc-5812808,license_key=5812808,1,3
listing,/restaurant/orlando/mcdonald-s-restaurants-of-florida-5811269,license_key=5811269,1,1
listing,/restaurant/orlando/mcdonald-s-restaurants-5804937,license_key=5804937,1,1
listing,/restaurant/sebastian/mcdonald-s-usa-llc-4100654,license_key=4100654,1,1
listing,/restaurant/vero-beach/mcdonald-s-usa-llc-4101094,license_key=4101094,1,1
listing,/restaurant/orlando/mcdonald-s-woodbury-5813293,license_key=5813293,1,1
listing,/restaurant/palm-bay/mcdonald-s-1502499,license_key=1502499,1,1
listing,/restaurant/holly-hill/mcdonald-s-7400083,license_key=7400083,1,1
listing,/restaurant/vero-beach/mcdonald-s-4100033,license_key=4100033,1,1
listing,/restaurant/tavares/mcdonald-s-4508777,license_key=4508777,1,1
listing,/restaurant/clermont/mcdonald-s-4502387,license_key=4502387,1,1
listing,/restaurant/orlando/mcdonald-s-5802571,license_key=5802571,1,1
listing,/restaurant/daytona-beach/mcdonald-s-7400441,license_key=7400441,1,1
listing,/restaurant/winter-garden/mcdonald-s-5812007,license_key=5812007,1,1
listing,/restaurant/clermont/mcdonald-s-4502312,license_key=4502312,1,1
listing,/restaurant/groveland/mcdonald-s-4501682,license_key=4501682,1,1
listing,/restaurant/fort-pierce/mcdonald-s-6602151,license_key=6602151,1,1
listing,/restaurant/vero-beach/mcdonald-s-4105287,license_key=4105287,1,1
listing,/restaurant/port-st-lucie/mcdonald-s-6602891,license_key=6602891,1,1
listing,/restaurant/minneola/mcdonald-s-4508432,license_key=4508432,1,1
listing,/restaurant/orlando/mcdonalds-17998-5808589,license_key=5808589,1,1
listing,/restaurant/winter-park/mcdonalds-19918-5808405,license_key=5808405,1,1
listing,/restaurant/palm-bay/mcdonalds-26127-1505383,license_key=1505383,1,1
listing,/restaurant/st-cloud/mcdonalds-33114-5911152,license_key=5911152,1,1
listing,/restaurant/sanford/mcdonalds-4199-6902905,license_key=6902905,1,1
listing,/restaurant/leesburg/mcdonalds-6108-4500699,license_key=4500699,1,3
listing,/restaurant/deland/mcdonalds-10578-7403804,license_key=7403804,1,1
listing,/restaurant/kissimmee/mcdonalds-11085-5901134,license_key=5901134,1,1
listing,/restaurant/deland/mcdonalds-15634-7405392,license_key=7405392,1,1
listing,/restaurant/fort-pierce/mcdonalds-1847-6602742,license_key=6602742,1,1
listing,/restaurant/deland/mcdonalds-22731-7406136,license_key=7406136,1,1
listing,/restaurant/satellite-beach/mcdonalds-3163-1505855,license_key=1505855,1,2
listing,/restaurant/orlando/mcdonalds-5323-5802757,license_key=5802757,1,3
listing,/restaurant/fort-pierce/mcdonalds-6711-6600606,license_key=6600606,1,1
listing,/restaurant/daytona-beach/mcdonalds-7274-7403274,license_key=7403274,1,1
listing,/restaurant/kissimmee/mcdonalds-corp-5911463,license_key=5911463,1,1
listing,/restaurant/port-st-lucie/mcdonalds-corporation-6600719,license_key=6600719,1,1
listing,/restaurant/palm-bay/mcdonalds-corporation-1504334,license_key=1504334,1,1
listing,/restaurant/altamonte-springs/mcdonalds-corporation-6900428,license_key=6900428,1,1
listing,/restaurant/ft-pierce/mcdonalds-corporation-6602451,license_key=6602451,1,1
listing,/restaurant/vero-beach/mcdonalds-corporations-4101302,license_key=4101302,1,1
listing,/restaurant/orlando/mcdonalds-rest-of-florida-inc-5801796,license_key=5801796,1,2
listing,/restaurant/kissimmee/mcdonalds-rest-of-florida-inc-5900202,license_key=5900202,1,1
listing,/restaurant/kissimmee/mcdonalds-restaurant-7106-5900490,license_key=5900490,1,1
listing,/restaurant/west-melbourne/mcdonalds-restaurants-nat-33138-1506118,license_key=1506118,1,2
listing,/restaurant/ft-pierce/mcdonalds-restaurants-of-fl-in-6600017,license_key=6600017,1,2
listing,/restaurant/clermont/mcdonalds-restaurants-of-florida-inc-llc-4508393,license_key=4508393,1,2
listing,/restaurant/orlando/mcdonalds-restaurants-of-florida-inc-5807828,license_key=5807828,1,2
listing,/restaurant/orlando/mcdonalds-restaurants-of-florida-inc-5807792,license_key=5807792,1,2
listing,/restaurant/mount-dora/mcdonalds-restaurants-of-florida-inc-4501558,license_key=4501558,1,2
listing,/restaurant/kissimmee/mcdonalds-restaurants-of-florida-inc-5908186,license_key=5908186,1,2
listing,/restaurant/kissimmee/mcdonalds-restaurants-of-florida-inc-5901000,license_key=5901000,1,3
listing,/restaurant/sanford/mcdonalds-6903322,license_key=6903322,1,1
listing,/restaurant/ocoee/mcdonalds-5807901,license_key=5807901,1,1
listing,/restaurant/apopka/mcdonalds-5813202,license_key=5813202,1,1
listing,/restaurant/vero-beach/mcdonalds-4100796,license_key=4100796,1,1
listing,/restaurant/vero-beach/mcdonalds-4105334,license_key=4105334,1,3
listing,/restaurant/orlando/mcdonalds-5811040,license_key=5811040,1,2
listing,/restaurant/daytona-beach/mck-s-tavern-7405427,license_key=7405427,1,1
listing,/restaurant/vero-beach/mckee-botanical-garden-inc-4105356,license_key=4105356,1,1
listing,/restaurant/port-orange/mckenna-s-place-seafood-sports-and-spirits-7405673,license_key=7405673,1,1
listing,/restaurant/new-smyrna-beach/mckennas-place-7406296,license_key=7406296,1,1
listing,/restaurant/orlando/mco-mkt-5814436,license_key=5814436,1,3
listing,/restaurant/kissimmee/md-central-florida-llc-5911687,license_key=5911687,1,3
listing,/restaurant/lake-buena-vista/meadows-snack-bar-5804005,license_key=5804005,1,3
listing,/restaurant/st-cloud/meat-n-fire-bbq-5911021,license_key=5911021,1,2
listing,/restaurant/port-saint-lucie/meating-street-steakhouse-seafood-6603177,license_key=6603177,1,1
listing,/restaurant/orlando/mecatos-bakery-cafe-5814349,license_key=5814349,1,1
listing,/restaurant/kissimmee/medieval-times-usa-inc-5900647,license_key=5900647,1,1
listing,/restaurant/orlando/mediteranean-deli-5811545,license_key=5811545,1,1
listing,/restaurant/west-melbourne/mediterra-diner-1504465,license_key=1504465,1,2
listing,/restaurant/oviedo/mediterranean-gourmet-6903959,license_key=6903959,1,3
listing,/restaurant/altamonte-springs/mediterranean-gourmet-6904944,license_key=6904944,1,3
listing,/restaurant/orlando/mee-thai-restaurant-5808712,license_key=5808712,1,1
listing,/restaurant/melbourne/meg-o-malleys-1505133,license_key=1505133,1,2
listing,/restaurant/winter-park/mei-garden-5811242,license_key=5811242,1,3
listing,/restaurant/port-orange/mel-s-diner-7407099,license_key=7407099,1,2
listing,/restaurant/orlando/mel-s-drive-inn-5805850,license_key=5805850,1,1
listing,/restaurant/orlando/melao-bakery-restaurant-5813653,license_key=5813653,1,1
listing,/restaurant/melbourne/melbourne-seafood-station-1505609,license_key=1505609,1,1
listing,/restaurant/melbourne/melbourne-seafood-station-1506802,license_key=1506802,1,1
listing,/restaurant/orlando/mellow-mushroom-5813623,license_key=5813623,1,2
listing,/restaurant/sanford/mellow-mushroom-6905107,license_key=6905107,1,1
listing,/restaurant/winter-park/mellow-mushroom-5811237,license_key=5811237,1,1
listing,/restaurant/melbourne/melting-pot-of-melbourne-1505784,license_key=1505784,1,1
listing,/restaurant/orlando/melting-pot-of-orlando-5810461,license_key=5810461,1,1
listing,/restaurant/longwood/melting-pot-6904422,license_key=6904422,1,1
listing,/restaurant/palm-bay/memaw-s-bar-b-que-of-palm-bay-1505274,license_key=1505274,1,2
listing,/restaurant/orlando/memories-of-peru-ii-5812957,license_key=5812957,1,1
listing,/restaurant/orlando/memories-of-peru-5813663,license_key=5813663,1,1
listing,/restaurant/kissimmee/menchie-s-frozen-yogurt-5911227,license_key=5911227,1,2
listing,/restaurant/st-cloud/menchie-s-frozen-yogurt-5911555,license_key=5911555,1,3
listing,/restaurant/orlando/menchie-s-frozen-yogurt-5812352,license_key=5812352,1,1
listing,/restaurant/orlando/menchie-s-5813459,license_key=5813459,1,3
listing,/restaurant/orlando/merguez-restaurant-5813265,license_key=5813265,1,1
listing,/restaurant/new-smyrna-beach/merk-s-bar-grill-7405552,license_key=7405552,1,1
listing,/restaurant/merritt-island/merritt-donuts-llc-1507268,license_key=1507268,1,3
listing,/restaurant/merritt-island/merritt-island-beef-o-brady-s-1505634,license_key=1505634,1,2
listing,/restaurant/fort-pierce/mervis-cafe-grille-6602408,license_key=6602408,1,1
listing,/restaurant/kissimmee/meson-sandwiches-5911499,license_key=5911499,1,1
listing,/restaurant/orlando/meson-sandwiches-5814370,license_key=5814370,1,1
listing,/restaurant/casselberry/metro-diner-6905314,license_key=6905314,1,1
listing,/restaurant/daytona-beach/metro-diner-7407594,license_key=7407594,1,1
listing,/restaurant/melbourne/metro-diner-1506848,license_key=1506848,1,1
listing,/restaurant/oviedo/metro-diner-6905325,license_key=6905325,1,1
listing,/restaurant/altamonte-springs/metro-diner-6905063,license_key=6905063,1,1
listing,/restaurant/orlando/metro-espresso-pizza-5809658,license_key=5809658,1,1
listing,/restaurant/orlando/mexas-tacos-5812921,license_key=5812921,1,2
listing,/restaurant/merritt-island/mexico-s-grill-mi-express-llc-1507291,license_key=1507291,1,3
listing,/restaurant/cocoa/mexico-s-grill-y-mariscos-1507261,license_key=1507261,1,2
listing,/restaurant/cocoa-beach/mexico-s-grill-1506790,license_key=1506790,1,1
listing,/restaurant/orlando/meza-5814533,license_key=5814533,1,3
listing,/restaurant/cape-canaveral/mhg-cape-canaveral-gi-lp-1507359,license_key=1507359,1,3
listing,/restaurant/west-melbourne/mi-cabana-1506279,license_key=1506279,1,3
listing,/restaurant/orlando/mi-casa-tequila-taqueria-5813081,license_key=5813081,1,2
listing,/restaurant/deland/mi-mexico-mexican-restaurant-7406455,license_key=7406455,1,1
listing,/restaurant/new-smyrna-beach/mi-mexico-mexican-restaurant-7406213,license_key=7406213,1,1
listing,/restaurant/orlando/mi-pan-boricua-cafe-5810984,license_key=5810984,1,2
listing,/restaurant/orange-city/mi-tierra-authentic-mexican-restaurant-7406614,license_key=7406614,1,1
listing,/restaurant/orlando/mi-tierra-bakery-5815014,license_key=5815014,1,3
listing,/restaurant/mascotte/mi-tierra-mexican-food-inc-4508555,license_key=4508555,1,2
listing,/restaurant/winter-garden/michael-s-ali-coal-fired-pizza-mac-d-out-5813860,license_key=5813860,1,2
listing,/restaurant/vero-beach/michaels-on-7th-4105259,license_key=4105259,1,2
listing,/restaurant/orlando/michel-restaurant-5812922,license_key=5812922,1,3
listing,/restaurant/west-melbourne/michelli-s-pizzeria-1506059,license_key=1506059,1,2
listing,/restaurant/port-orange/mickeys-pizza-city-7405639,license_key=7405639,1,1
listing,/restaurant/leesburg/microtel-inn-suites-4508673,license_key=4508673,1,3
listing,/restaurant/orlando/midnight-hookah-lounge-5814487,license_key=5814487,1,1
listing,/restaurant/fort-pierce/midtown-grill-and-bar-6602826,license_key=6602826,1,3
listing,/restaurant/kissimmee/mighty-wings-subs-5911481,license_key=5911481,1,2
listing,/restaurant/kissimmee/miguelo-s-ultra-lounge-5911571,license_key=5911571,1,1
listing,/restaurant/orlando/mikado-sushi-5811909,license_key=5811909,1,1
listing,/restaurant/orlando/mikado-sushi-5810381,license_key=5810381,1,2
listing,/restaurant/orlando/mikado-s-5804181,license_key=5804181,1,3
listing,/restaurant/daytona-beach/mike-s-munchies-7406052,license_key=7406052,1,3
listing,/restaurant/daytona-beach-shores/mikes-galley-restaurant-7403807,license_key=7403807,1,2
listing,/restaurant/new-smyrna-beach/mikey-s-pizza-7404953,license_key=7404953,1,3
listing,/restaurant/titusville/milestone-hospitality-llc-1505754,license_key=1505754,1,3
listing,/restaurant/lake-buena-vista/milk-stand-5814793,license_key=5814793,1,3
listing,/restaurant/orlando/millenia-cafe-catering-5804437,license_key=5804437,1,2
listing,/restaurant/orlando/millenia-caf-5814494,license_key=5814494,1,3
listing,/restaurant/rockledge/miller-ale-house-1507285,license_key=1507285,1,2
listing,/restaurant/orlando/miller-s-ale-house-inc-5811636,license_key=5811636,1,1
listing,/restaurant/orlando/miller-s-ale-house-inc-5808557,license_key=5808557,1,1
listing,/restaurant/port-st-lucie/miller-s-ale-house-inc-6603155,license_key=6603155,1,1
listing,/restaurant/orlando/miller-s-ale-house-inc-5808502,license_key=5808502,1,1
listing,/restaurant/orlando/miller-s-ale-house-inc-5810685,license_key=5810685,1,1
listing,/restaurant/davenport/miller-s-ale-house-inc-5911494,license_key=5911494,1,1
listing,/restaurant/winter-garden/miller-s-ale-house-5814130,license_key=5814130,1,1
listing,/restaurant/kissimmee/miller-s-ale-house-5911735,license_key=5911735,1,1
listing,/restaurant/lady-lake/miller-s-ale-house-4508848,license_key=4508848,1,1
listing,/restaurant/orlando/miller-s-orlando-ale-house-5808009,license_key=5808009,1,1
listing,/restaurant/oviedo/miller-s-orlando-ale-house-6904977,license_key=6904977,1,1
listing,/restaurant/sanford/miller-s-orlando-ale-house-6903690,license_key=6903690,1,1
listing,/restaurant/orlando/miller-s-orlando-ale-house-5807540,license_key=5807540,1,1
listing,/restaurant/orlando/miller-s-orlando-ale-house-5811251,license_key=5811251,1,1
listing,/restaurant/winter-park/miller-s-winter-park-ale-house-5813112,license_key=5813112,1,1
listing,/restaurant/kissimmee/millers-ale-house-5911718,license_key=5911718,1,1
listing,/restaurant/orlando/millers-ale-house-5812249,license_key=5812249,1,1
listing,/restaurant/kissimmee/millers-orlando-ale-house-restaurant-5911254,license_key=5911254,1,1
listing,/restaurant/daytona-beach-shores/millie-s-restaurant-catering-7406278,license_key=7406278,1,1
listing,/restaurant/orlando/mimi-s-restaurant-5810504,license_key=5810504,1,3
listing,/restaurant/melbourne/mimmos-pizza-ristorante-1507012,license_key=1507012,1,3
listing,/restaurant/palm-bay/mimmos-pizzeria-ristorante-1505498,license_key=1505498,1,3
listing,/restaurant/west-melbourne/mimmo-s-kitchen-1505182,license_key=1505182,1,3
listing,/restaurant/orlando/mindful-meal-delivery-5814735,license_key=5814735,1,3
listing,/restaurant/orlando/ming-s-bistro-5811597,license_key=5811597,1,1
listing,/restaurant/orlando/minions-cafe-5805791,license_key=5805791,1,2
listing,/restaurant/minneola/minneola-grill-4500038,license_key=4500038,1,2
listing,/restaurant/fort-pierce/mirandas-subs-bakery-6602964,license_key=6602964,1,3
listing,/restaurant/deland/mirinos-7402069,license_key=7402069,1,1
listing,/restaurant/lady-lake/mission-bbq-lady-lake-4508906,license_key=4508906,1,1
listing,/restaurant/orlando/mission-bbq-orlando-semoran-fl-llc-5814809,license_key=5814809,1,3
listing,/restaurant/port-st-lucie/mission-bbq-6603196,license_key=6603196,1,1
listing,/restaurant/oviedo/mission-bbq-6905210,license_key=6905210,1,1
listing,/restaurant/orlando/mist-5812453,license_key=5812453,1,1
listing,/restaurant/cocoa/mitchell-s-family-diner-1501834,license_key=1501834,1,3
listing,/restaurant/clermont/mito-sushi-grill-4508782,license_key=4508782,1,2
listing,/restaurant/orlando/mito-sushi-and-grill-5814471,license_key=5814471,1,2
listing,/restaurant/lake-buena-vista/mitsukoshi-restaurant-jap-pav-5803309,license_key=5803309,1,3
listing,/restaurant/ocoee/miwa-hibachi-sushi-express-5813327,license_key=5813327,1,2
listing,/restaurant/oviedo/miyako-sushi-6904893,license_key=6904893,1,3
listing,/restaurant/kissimmee/mizu-japanese-steak-house-sushi-5911217,license_key=5911217,1,1
listing,/restaurant/st-cloud/mizu-sushi-st-cloud-llc-5911276,license_key=5911276,1,3
listing,/restaurant/kissimmee/mizu-teppanyaki-and-sushi-3-5911440,license_key=5911440,1,2
listing,/restaurant/kissimmee/mm-lake-hotel-breakfast-5911688,license_key=5911688,1,1
listing,/restaurant/sebastian/mo-bay-grill-4105200,license_key=4105200,1,1
listing,/restaurant/orlando/mod-super-fast-pizza-llc-5814454,license_key=5814454,1,2
listing,/restaurant/orange-city/moe-s-southwest-grill-32-7407367,license_key=7407367,1,1
listing,/restaurant/port-orange/moe-s-southwest-grill-34-7407199,license_key=7407199,1,2
listing,/restaurant/deland/moe-s-southwest-grill-31-7406494,license_key=7406494,1,3
listing,/restaurant/ormond-beach/moe-s-southwest-grill-33-7406590,license_key=7406590,1,1
listing,/restaurant/viera/moe-s-southwest-grill-35-1505868,license_key=1505868,1,2
listing,/restaurant/port-st-lucie/moe-s-southwest-grill-3534-6602990,license_key=6602990,1,2
listing,/restaurant/west-melbourne/moe-s-southwest-grill-36-1506224,license_key=1506224,1,1
listing,/restaurant/vero-beach/moe-s-southwest-grill-4105345,license_key=4105345,1,2
listing,/restaurant/orlando/moe-s-southwest-grill-5811386,license_key=5811386,1,2
listing,/restaurant/orlando/moe-s-southwest-grill-5811065,license_key=5811065,1,3
listing,/restaurant/sebastian/moes-family-deli-ii-4105390,license_key=4105390,1,3
listing,/restaurant/orlando/moes-southwest-grill-5812295,license_key=5812295,1,3
listing,/restaurant/daytona-beach/molly-browns-7407704,license_key=7407704,1,3
listing,/restaurant/cocoa-beach/mom-pops-bar-and-grill-1506313,license_key=1506313,1,3
listing,/restaurant/orlando/momentum-meals-5815135,license_key=5815135,1,3
listing,/restaurant/eustis/momiji-japanese-restaurant-4508742,license_key=4508742,1,3
listing,/restaurant/satellite-beach/momo-s-scoops-ice-cream-1507259,license_key=1507259,1,3
listing,/restaurant/leesburg/monarch-at-royal-highlands-inc-4501814,license_key=4501814,1,3
listing,/restaurant/indialantic/monkey-bar-1506349,license_key=1506349,1,2
listing,/restaurant/winter-park/monkey-joes-6904733,license_key=6904733,1,1
listing,/restaurant/orlando/monkey-joes-5812889,license_key=5812889,1,1
listing,/restaurant/orlando/monroe-5815252,license_key=5815252,1,2
listing,/restaurant/lake-buena-vista/monsieur-paul-restaurant-5803717,license_key=5803717,1,3
listing,/restaurant/deltona/monster-pizza-7407408,license_key=7407408,1,2
listing,/restaurant/sanford/montego-bay-caribbean-take-out-restaurant-6904746,license_key=6904746,1,2
listing,/restaurant/indialantic/moo-s-soft-serve-1505234,license_key=1505234,1,1
listing,/restaurant/winter-garden/moon-cricket-cafe-5811054,license_key=5811054,1,1
listing,/restaurant/cape-canaveral/moon-hut-1507196,license_key=1507196,1,2
listing,/restaurant/melbourne/moon-river-cafe-curiosities-1507323,license_key=1507323,1,2
listing,/restaurant/titusville/moonlight-drive-in-1500412,license_key=1500412,1,1
listing,/restaurant/fort-pierce/moonswinersfp-6600495,license_key=6600495,1,1
listing,/restaurant/kissimmee/moor-5911444,license_key=5911444,1,2
listing,/restaurant/vero-beach/moorings-club-4105147,license_key=4105147,1,2
listing,/restaurant/vero-beach/moorings-yacht-country-club-4100873,license_key=4100873,1,3
listing,/restaurant/orlando/moose-juice-5809107,license_key=5809107,1,3
listing,/restaurant/orlando/mooyah-burgers-fries-and-shakes-5814946,license_key=5814946,1,1
listing,/restaurant/lake-buena-vista/morimoto-5813810,license_key=5813810,1,1
listing,/restaurant/satellite-beach/morning-glory-eatery-1503814,license_key=1503814,1,1
listing,/restaurant/orlando/moroccan-breeze-5813834,license_key=5813834,1,3
listing,/restaurant/champions-gate/morsel-s-5910873,license_key=5910873,1,1
listing,/restaurant/orlando/morton-s-of-chicago-the-steakhouse-5808024,license_key=5808024,1,1
listing,/restaurant/winter-springs/mosaic-senor-tequila-mexican-grill-6904638,license_key=6904638,1,1
listing,/restaurant/mount-dora/mount-dora-dairy-queen-4501129,license_key=4501129,1,2
listing,/restaurant/mount-dora/mount-dora-golf-assoc-inc-4500811,license_key=4500811,1,2
listing,/restaurant/mount-dora/mount-dora-hospitality-llc-4508727,license_key=4508727,1,3
listing,/restaurant/mt-dora/mount-dora-pizza-subs-italian-restaurant-4500541,license_key=4500541,1,2
listing,/restaurant/lake-buena-vista/mouseketeria-magic-kingdom-5800705,license_key=5800705,1,3
listing,/restaurant/fort-pierce/moya-restaurants-and-cafe-6602898,license_key=6602898,1,2
listing,/restaurant/ocoee/mr-mrs-crab-colonial-5815204,license_key=5815204,1,3
listing,/restaurant/orlando/mr-mrs-crab-kirkman-inc-5814808,license_key=5814808,1,1
listing,/restaurant/kissimmee/mr-and-mrs-crab-juicy-seafood-bar-5904338,license_key=5904338,1,1
listing,/restaurant/sanford/mr-and-mrs-crab-seafood-sanford-inc-6904595,license_key=6904595,1,1
listing,/restaurant/orlando/mr-cool-ice-cream-5814138,license_key=5814138,1,1
listing,/restaurant/orlando/mr-quick-resturant-5802145,license_key=5802145,1,2
listing,/restaurant/orlando/mr-snapper-gyros-seafood-5801809,license_key=5801809,1,3
listing,/restaurant/orlando/mr-wang-sports-bbq-5814638,license_key=5814638,1,3
listing,/restaurant/ormond-beach/mr-wich-deli-7402392,license_key=7402392,1,2
listing,/restaurant/orlando/mr-mrs-crab-juicy-seafood-bar-5815007,license_key=5815007,1,1
listing,/restaurant/bay-lake/mr-kamals-5808781,license_key=5808781,1,3
listing,/restaurant/titusville/mr-submarine-salad-inc-1506533,license_key=1506533,1,1
listing,/restaurant/vero-beach/mrs-mac-s-fillin-station-4101092,license_key=4101092,1,2
listing,/restaurant/orlando/mrs-potato-restaurant-5812312,license_key=5812312,1,1
listing,/restaurant/cocoa/muddie-s-1506611,license_key=1506611,1,2
listing,/restaurant/lake-buena-vista/muddy-river-s-pool-bar-5806628,license_key=5806628,1,3
listing,/restaurant/melbourne/mulberry-lane-cafe-1506412,license_key=1506412,1,2
listing,/restaurant/winter-park/muldoons-saloon-5815049,license_key=5815049,1,3
listing,/restaurant/longwood/mulligan-s-6903245,license_key=6903245,1,3
listing,/restaurant/vero-beach/mulligans-beach-house-bar-and-grill-4100085,license_key=4100085,1,1
listing,/restaurant/celebration/mulligans-pub-5910966,license_key=5910966,1,2
listing,/restaurant/melbourne/munchies-en-ruedas-llc-1506716,license_key=1506716,1,3
listing,/restaurant/orlando/muse-myth-hilton-lobby-bar-5812363,license_key=5812363,1,3
listing,/restaurant/melbourne/mustard-s-last-stand-1502923,license_key=1502923,1,1
listing,/restaurant/melbourne/mustards-last-stand-2-1501079,license_key=1501079,1,1
listing,/restaurant/saint-cloud/mutts-llc-5911219,license_key=5911219,1,3
listing,/restaurant/orlando/muzzarella-5814467,license_key=5814467,1,3
listing,/restaurant/windermere/my-french-cafe-croissant-gourmet-5813034,license_key=5813034,1,2
listing,/restaurant/rockledge/my-island-pancake-house-1504802,license_key=1504802,1,1
listing,/restaurant/cocoa/my-island-smokehouse-1501816,license_key=1501816,1,2
listing,/restaurant/longwood/mykonos-6905273,license_key=6905273,1,3
listing,/restaurant/winter-park/mynt-indian-cuisine-5813008,license_key=5813008,1,1
listing,/restaurant/celebration/mystic-dunes-resort-and-golf-club-5910184,license_key=5910184,1,1
listing,/restaurant/kissimmee/mystic-dunes-resorts-and-golf-kenzie-s-5907604,license_key=5907604,1,3
listing,/restaurant/fruitland-park/mystic-ice-cream-4508769,license_key=4508769,1,2
listing,/restaurant/orlando/mythos-5809150,license_key=5809150,1,2
listing,/restaurant/orlando/nam-giao-deli-5809152,license_key=5809152,1,3
listing,/restaurant/ormond-beach/nannas-kookie-and-pies-7407225,license_key=7407225,1,3
listing,/restaurant/palm-bay/naoki-japanese-cuisine-1504705,license_key=1504705,1,2
listing,/restaurant/daytona-beach/napoli-pizza-new-york-oven-7405604,license_key=7405604,1,3
listing,/restaurant/melbourne/napoli-pizza-n-pasta-1502933,license_key=1502933,1,2
listing,/restaurant/orlando/napoli-s-pizza-5812919,license_key=5812919,1,2
listing,/restaurant/winter-springs/napolis-pizza-italian-rest-6902279,license_key=6902279,1,3
listing,/restaurant/orlando/naradeva-thai-5811247,license_key=5811247,1,1
listing,/restaurant/bay-lake/narcoossee-s-5804822,license_key=5804822,1,1
listing,/restaurant/orlando/narita-sushi-5814559,license_key=5814559,1,3
listing,/restaurant/kissimmee/nathan-s-famous-old-town-5911703,license_key=5911703,1,2
listing,/restaurant/orlando/nathan-s-5811238,license_key=5811238,1,3
listing,/restaurant/okeechobee/nathans-6603025,license_key=6603025,1,3
listing,/restaurant/st-cloud/nature-s-table-cafe-5910816,license_key=5910816,1,3
listing,/restaurant/orlando/nature-s-table-cafe-5811759,license_key=5811759,1,3
listing,/restaurant/celebration/nature-s-table-5906275,license_key=5906275,1,3
listing,/restaurant/orlando/nature-s-table-5808828,license_key=5808828,1,3
listing,/restaurant/melbourne/natures-table-cafe-1505437,license_key=1505437,1,3
listing,/restaurant/orlando/natures-table-cafe-5807725,license_key=5807725,1,3
listing,/restaurant/orlando/natures-table-5809960,license_key=5809960,1,3
listing,/restaurant/ocoee/natures-table-5813214,license_key=5813214,1,3
listing,/restaurant/melbourne-beach/nautical-cafe-1506646,license_key=1506646,1,2
listing,/restaurant/orlando/nbc-sports-grill-brew-5813807,license_key=5813807,1,1
